id3DHST,RA,DEC,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,restUjohnson,restVjohnson
491,189.19489055,62.11489442,9.74747,9.74747,2.1099,0.108972,0,0.426798,0.0127176,1.0,0.90282,3.01275,-19.96374,-20.787075,-1,0.8817,-1.0,3,0.8817,9.7,8.0737,5.8267,2.247,0.9,10.8895,0.661794,7.15428,-0.6434,1.604,,
615,189.16538035,62.11609492,0.138007,0.1593,0.4398,0.235045,0,0.123054,0.0239818,0.2,0.06807,0.14781,-15.989164,-16.438563,-1,0.6586,-1.0,3,0.6586,7.65,0.89873,0.82021,0.078522,0.65,0.138007,0.00120684,-1.91056,-1.6474,0.676,,
613,189.13732692,62.11620261,0.137352,0.1263,4.4252,1.713,0,0.16824,0.0363345,0.1,0.07473,0.21462,-16.681523,-17.445595,-1,0.8277,-1.0,3,0.8277,8.5,-99.0,-99.0,0.15218,0.78,0.137352,0.00391132,-2.78306,-2.145,0.186,,
628,189.14295537,62.11633203,0.02697,0.03847,5.158,3.06742,0,0.16254,0.0567442,0.1,0.03075,0.11603,-14.581719,-15.373705,-1,0.5169,-1.0,3,0.5169,7.77,0.04066,0.01316,0.0275,0.46,0.02697,0.0016341,-0.840325,-1.3093,0.895,,
618,189.14811193,62.11636513,0.194987,0.6553,1.6193,0.624308,0,0.24426,0.0423606,1.0,0.04277,0.19478,-16.41223,-17.303703,-1,0.7644,-1.0,3,0.7644,8.31,0.33758,0.24209,0.095488,0.77,0.194987,0.00680767,-2.71364,-0.6244,1.031,,
647,189.21831996,62.11694229,0.495827,0.502,0.5063,0.441638,0,0.12654,0.0399999,0.1,0.07793,0.12464,-17.764145,-18.139036,-1,0.9359,-1.0,3,0.9359,8.28,-99.0,-99.0,0.18037,1.33,0.495827,0.000289298,-16.0282,-1.9846,0.337,,
546,189.0708506,62.11578122,2.71915,4936.0,1.9319,0.0429299,0,0.21822,0.00217445,0.3,-99.0,4.36696,-20.525745,-22.337472,-1,0.9792,-1.0,3,0.9792,10.69,-99.0,-99.0,1.4154,0.91,2.71915,1.89953,-3.5598,4.1059,1.462,,
646,189.19472423,62.11703602,1.43271,1.794,3.0631,1.10137,0,0.366312,0.0743386,0.0,0.45231,0.80478,-18.910525,-19.185655,-1,0.9026,-1.0,3,0.9026,8.54,2.8649,1.6979,1.167,0.97,1.43271,0.122162,-4.35033,-1.5871,0.745,,
659,189.21444785,62.11714778,1.06094,3.45,0.2491,0.167124,0,0.071262,0.0196354,0.6,0.10778,0.17363,-17.559597,-17.964152,-1,0.9628,-1.0,3,0.9628,8.39,-99.0,-99.0,0.24018,1.08,1.06094,0.139552,-6.53139,-0.7042,1.021,,
614,189.15005467,62.11684874,2.19873,7.424,2.2089,0.238058,0,0.328524,0.0207308,0.9,0.24842,0.70969,-18.094428,-19.055418,0,0.95424,-1.0,2,0.9685,9.51,4.2129,3.5594,0.65345,0.96,2.19873,0.0224748,-4.19636,-0.5944,1.035,,
665,189.15134162,62.11737696,0.201433,1.01,4.7659,2.3483,1,1.0249,0.361645,0.0,-99.0,0.12642,-15.757709,-17.474383,-1,0.8169,-1.0,3,0.8169,8.89,0.59354,0.51839,0.075149,0.76,0.201433,0.0233351,-2.64145,-0.3305,1.082,,
680,189.15658886,62.11757395,0.13843,1.221,0.9673,0.731976,0,0.124338,0.0548301,0.0,0.0436,0.15121,-15.180866,-16.195851,-1,0.8046,-1.0,3,0.8046,8.02,0.5532,0.49971,0.053499,0.61,0.13843,0.0248539,-1.70526,0.181,1.254,,
655,189.19760329,62.11749253,1.16377,1.725,1.7246,0.426157,0,0.270606,0.0305593,0.0,0.23247,0.57307,-18.270189,-18.932441,-1,0.8685,-1.0,3,0.8685,8.9,0.57783,0.11939,0.45845,0.91,1.16377,0.129162,-3.5598,-1.3999,0.851,,
656,189.12041822,62.1174421,2.79763,3.959,0.5556,0.0837016,0,0.520962,0.0175047,0.3,0.48927,1.01828,-19.169901,-19.757779,0,0.97092,-1.0,2,1.0006,9.13,1.2389,0.023629,1.2152,0.98,2.79763,0.400496,-4.51304,-1.4488,0.854,,
519,189.16321833,62.11640141,8.01399,8.01399,1.0587,0.0334195,0,0.734106,0.011177,1.1,1.43407,4.8606,-20.294416,-21.106835,0,0.8528,-1.0,3,0.8528,9.75,6.6572,4.0971,2.5602,0.85,13.9155,1.00733,4.52111,-0.7723,1.555,,
664,189.11396307,62.11772524,1.8519,9.385,0.9704,0.0813224,0,0.228576,0.00583644,1.0,0.23859,0.88393,-18.543246,-19.535921,0,0.88702,-1.0,2,0.8681,9.39,1.0594,0.43259,0.62685,0.89,1.8519,0.238421,-3.36959,-0.3283,1.082,,
408,189.10831675,62.11533214,16.8038,16.8038,1.111,0.00834241,0,0.81747,0.00312038,0.1,3.73575,23.54496,-20.910745,-22.191536,0,0.60962,-1.0,2,0.7117,10.77,15.81,13.026,2.7846,0.64,52.0819,0.331772,12.0341,-0.1606,2.6,,
704,189.12985071,62.1182733,0.217281,0.2816,1.0693,0.241902,0,0.137988,0.00806958,0.7,0.13303,0.43589,-16.58288,-17.465144,-1,0.5998,-1.0,3,0.5998,8.41,-99.0,-99.0,0.1135,0.59,0.217281,0.0212502,-1.5914,-1.5722,0.738,,
582,189.17689643,62.11707052,0.769024,1.405,4.3239,0.0925661,0,0.231372,0.00268318,0.0,0.31298,4.49449,-19.00782,-20.689935,0,0.68371,-1.0,2,0.695,10.49,0.77738,0.48826,0.28913,0.68,0.769024,0.0524681,-2.08269,-1.0837,1.052,,
703,189.07262675,62.11826321,3.30121,4.836,3.7999,0.875127,0,0.043074,0.00380685,0.4,-99.0,1.07545,-19.244143,-19.754426,-1,0.8428,-1.0,3,0.8428,8.91,4.7383,3.7961,0.94227,0.97,3.30121,0.288443,-4.35033,-1.3957,0.854,,
540,189.19535722,62.11664868,12.9873,12.9873,1.9189,0.100978,0,0.823578,0.0264569,0.9,1.79016,4.73337,-20.651422,-21.382751,-1,0.945,-1.0,3,0.945,10.11,10.877,7.6097,3.2674,0.94,9.51559,0.162514,8.7953,-1.7046,0.903,,
729,189.18078896,62.1187569,0.0501985,0.07549,0.3922,0.251065,0,0.162156,0.0412753,0.0,0.02229,0.08304,-15.099738,-15.827586,-1,0.8699,-1.0,3,0.8699,7.86,-99.0,-99.0,0.069111,0.64,0.0501985,0.00472873,-1.85847,-1.2301,0.925,,
725,189.13526797,62.11881538,0.229577,5.52,0.922,0.512477,0,0.199272,0.0304021,0.7,0.02833,0.16012,-15.90273,-16.835958,-1,0.6038,-1.0,3,0.6038,8.1,0.16059,0.12755,0.033035,0.7,0.229577,0.0346946,-2.21081,1.0901,1.462,,
743,189.18269162,62.11909088,0.114379,0.1192,0.3604,0.241864,0,0.329664,0.0875311,0.1,0.01502,0.11238,-15.302923,-16.150673,-1,0.5507,-1.0,3,0.5507,7.6,0.29321,0.28386,0.0093551,0.66,0.114379,0.00372552,-1.96528,-1.9691,0.352,,
744,189.12613773,62.11914393,0.0532624,0.05304,0.2,0.0650619,2,0.11322,0.014057,0.5,0.06981,0.23176,-15.574153,-16.420524,-1,0.5523,-1.0,3,0.5523,7.95,-99.0,-99.0,0.057857,0.51,0.0532624,0.00213404,-1.10949,-2.0877,0.235,,
504,189.09286604,62.11671536,64.4144,64.4144,0.5584,0.0124928,0,1.19857,0.0095674,2.6,0.34193,3.26094,-21.447578,-22.598996,-1,0.9971,-1.0,3,0.9971,10.59,39.469,38.077,1.3918,1.32,316.602,156.205,60.1703,1.1047,4.216,,
761,189.13953025,62.11950235,0.303483,0.5264,0.2,0.0586133,2,0.0711,0.00817891,0.0,0.02509,0.22456,-15.709462,-17.189572,-1,0.7134,-1.0,3,0.7134,8.57,0.26867,0.22856,0.040112,0.74,0.303483,0.0373476,-2.49385,-1.1793,1.009,,
724,189.17260278,62.11958216,1.71312,2.603,0.7246,0.0996493,0,0.3747,0.0151954,0.4,0.3854,1.02272,-18.694535,-19.348365,0,0.83859,-1.0,2,0.9249,9.11,1.4651,0.71029,0.75481,0.84,1.71312,0.145344,-3.08101,-1.3516,0.876,,
787,189.16339183,62.12023063,0.748643,1.236,0.2747,0.0889293,0,0.292578,0.0231551,0.2,0.13194,0.3807,-17.71614,-18.371984,-1,0.8525,-1.0,3,0.8525,8.61,0.29926,0.035994,0.26327,0.91,0.748643,0.0562188,-3.5598,-1.2575,0.916,,
824,189.14973958,62.12083936,0.282498,2.657,0.3949,0.20277,0,0.216372,0.0408594,0.5,0.04146,0.13122,-16.2475,-17.034158,-1,0.8897,-1.0,3,0.8897,8.52,0.85189,0.72493,0.12696,0.81,0.282498,0.0496231,-2.95951,0.2526,1.285,,
793,189.15286075,62.12055694,0.638126,2.065,2.5891,0.471934,0,0.250758,0.0234736,0.5,0.08592,0.33552,-17.776394,-18.922783,0,0.8748,-1.0,2,1.0371,9.19,0.30741,0.101,0.2064,0.95,0.638126,0.213093,-4.0512,-0.6509,1.237,,
835,189.14157357,62.12097447,0.0434448,0.04457,2.2891,1.60846,0,0.133116,0.054386,0.0,0.01957,0.09916,-14.696784,-15.452744,-1,0.5945,-1.0,3,0.5945,7.82,-99.0,-99.0,0.017275,0.51,0.0434448,8.75862e-05,-1.10949,-1.955,0.367,,
833,189.19412815,62.12098501,0.496138,1.434,1.1129,0.442998,0,0.347394,0.0558224,0.1,0.08147,0.26132,-17.20847,-17.892449,-1,0.9149,-1.0,3,0.9149,8.69,-99.0,-99.0,0.22836,0.85,0.496138,0.125082,-3.11707,-0.7237,1.203,,
789,189.08296714,62.12055111,1.98224,10.82,0.8132,0.0957764,0,0.300906,0.0115676,0.9,0.2093,0.87567,-18.95169,-19.942366,-1,0.9092,-1.0,3,0.9092,9.52,1.4822,0.80889,0.67326,0.98,1.98224,0.239694,-4.51304,-0.257,1.1,,
828,189.16166497,62.12105063,0.288673,0.5499,1.1826,0.47665,0,0.146058,0.0173399,0.2,0.05794,0.21143,-16.800746,-17.671147,-1,0.9106,-1.0,3,0.9106,8.66,-99.0,-99.0,0.17725,0.85,0.288673,0.0399803,-3.11707,-1.1596,0.947,,
850,189.14942672,62.12121668,0.00936666,0.01168,0.3626,0.326273,0,0.206514,0.0764335,0.0,0.02113,0.05452,-13.453974,-13.851892,-1,0.9449,-1.0,3,0.9449,7.95,1.0846,1.0038,0.080787,0.36,0.00936666,0.00109676,-0.428124,-1.663,0.662,,
755,189.14913319,62.12034068,3.86206,8.163,0.8365,0.0359206,0,0.587718,0.00859998,1.1,0.72634,2.56389,-19.334745,-20.300788,0,0.85893,-1.0,2,0.8517,9.6,4.3596,2.8243,1.5353,0.85,3.86206,0.610321,-3.11707,-1.0771,0.967,,
839,189.19168109,62.12115438,0.590774,0.8724,0.456,0.130536,0,0.298908,0.0181735,0.1,0.14987,0.39057,-17.496002,-18.179169,-1,0.7723,-1.0,3,0.7723,8.77,0.62864,0.37765,0.25099,0.81,0.590774,0.0879537,-2.95951,-1.394,0.891,,
856,189.07293371,62.1212927,5.38409,6.613,0.2,0.552901,2,0.303126,0.324287,0.0,0.05409,0.17425,-19.239861,-19.53443,-1,0.5183,-1.0,3,0.5183,7.63,0.093715,0.057777,0.035938,2.5,5.38409,1.30491,-55.9154,-1.2635,0.967,,
840,189.15068666,62.12122573,1.27067,2.024,0.4208,0.145862,0,0.168708,0.0133138,0.0,0.2527,0.39556,-18.111545,-18.491723,-1,0.963,-1.0,3,0.963,8.62,2.6036,1.9827,0.62092,0.89,1.27067,0.163205,-3.36959,-1.3311,0.885,,
834,189.19108045,62.12121255,0.54712,0.7782,1.4448,0.392134,1,0.212046,0.0199499,0.1,0.10666,0.32022,-17.58647,-18.407551,-1,0.916,-1.0,3,0.916,8.78,0.69557,0.42005,0.27552,0.92,0.54712,0.100902,-3.66947,-1.4804,0.831,,
760,189.13195115,62.1206581,2.8868,2.8868,1.3207,0.0351165,0,0.301608,0.00328126,1.0,1.13917,4.12315,-19.081849,-19.964605,0,0.5976,-1.0,2,0.5591,9.26,2.6261,1.4805,1.1456,0.6,9.43842,0.672878,1.59298,0.473,2.211,,
661,189.14521853,62.11948672,24.8712,24.8712,0.7555,0.00577056,0,0.49986,0.00142418,1.7,2.7551,16.35224,-20.548312,-21.783684,0,0.6344,0.6344,1,0.4832,10.27,24.164,21.085,3.0792,0.63,35.7082,0.590586,21.4121,-0.2445,2.547,,
878,189.13489852,62.12188094,0.462774,1.09,0.2,0.109502,2,0.191076,0.0422648,0.2,0.06052,0.13252,-16.963306,-17.429871,-1,0.883,-1.0,3,0.883,8.31,0.32854,0.17752,0.15102,1.0,0.462774,0.0625139,-4.863,-0.9712,0.987,,
576,189.14941711,62.11875919,126.719,126.719,2.2334,0.0275528,0,1.22155,0.00912119,1.8,0.69789,4.79498,-20.585828,-22.124683,0,0.95326,-1.0,2,1.1628,11.1,29.406,28.535,0.87139,0.95,383.46,16.7337,123.317,0.6145,5.163,,
814,189.20446761,62.12145553,2.14105,2.673,0.9499,0.0839662,0,0.435648,0.0131987,0.8,0.55051,1.73462,-19.18504,-19.945521,0,0.87949,-1.0,2,0.8154,9.26,1.799,0.66078,1.1382,0.84,2.14105,0.145815,-3.08101,-1.5722,0.758,,
896,189.13619846,62.12222265,0.314796,0.4856,2.2821,0.959719,0,0.205422,0.0480522,0.4,0.05986,0.17132,-16.976107,-17.703406,-1,0.8242,-1.0,3,0.8242,8.45,0.99636,0.86536,0.131,0.94,0.314796,0.0343259,-3.91523,-1.1945,0.937,,
912,189.10826692,62.12248954,0.0195237,0.02137,1.108,0.943756,0,0.232236,0.0863864,0.5,0.03668,0.08281,-14.017369,-14.557318,-1,0.5183,-1.0,3,0.5183,7.4,-99.0,-99.0,0.029673,0.39,0.0195237,0.00179382,-0.53272,-1.9463,0.376,,
888,189.14861486,62.12226537,0.276446,0.2745,1.1108,0.135996,0,0.281646,0.0135371,0.1,0.34285,1.04179,-17.526124,-18.309963,0,0.5688,0.5688,1,0.5349,8.73,0.60992,0.35527,0.25465,0.57,0.276446,0.00276827,-1.46752,-2.2519,0.0,,
847,189.1330641,62.12205969,0.864091,3.947,1.2579,0.0420231,0,0.098304,0.0012409,0.4,0.08705,1.64392,-18.422684,-20.184376,0,0.7914,-1.0,2,0.7452,10.05,0.33523,0.13978,0.19545,0.79,0.864091,0.091245,-2.84795,0.1497,1.871,,
820,189.14339771,62.12187393,6.60096,6.60096,0.6151,0.0136008,0,0.347508,0.00231118,1.1,1.11278,4.1546,-19.931757,-20.834012,0,0.8012,0.8012,1,0.7722,9.68,7.3011,5.0946,2.2064,0.8,7.72224,0.778469,4.1049,-0.5304,1.301,,
906,189.15766167,62.12285196,3.35285,38.55,0.7761,0.0406104,0,0.262566,0.00445923,0.9,0.37941,1.37819,-18.927685,-19.896731,0,0.96502,-1.0,2,0.8597,9.43,4.06,2.6431,1.4169,0.84,3.35285,0.542687,-3.08101,0.4746,1.379,,
941,189.20061832,62.12323146,0.597851,1.594,1.4368,0.601858,0,0.329628,0.0575638,0.1,0.11134,0.32468,-17.48538,-18.087071,-1,0.7939,-1.0,3,0.7939,8.48,0.54848,0.32267,0.22581,0.86,0.597851,0.0564066,-3.16115,-0.8468,1.004,,
877,189.13594881,62.12285081,6.75904,10.64,0.9799,0.0476087,0,0.286224,0.00500778,0.0,1.30162,2.43179,-19.931299,-20.363677,0,0.9146,0.9146,1,0.9489,9.3,4.0057,1.0857,2.92,0.91,6.75904,0.941324,-3.5598,-1.3521,0.876,,
982,189.10767194,62.12375818,0.0700215,0.2526,0.9198,0.579526,0,0.21804,0.0475671,0.1,0.02354,0.11004,-15.379254,-16.206387,-1,0.5855,-1.0,3,0.5855,7.8,-99.0,-99.0,0.026407,0.65,0.0700215,0.0141753,-1.91056,-0.6561,1.027,,
952,189.15312671,62.12395872,0.78941,1.673,1.0953,0.603485,0,0.743676,0.202366,0.1,0.11986,0.30201,-17.531412,-18.179517,-1,0.8972,-1.0,3,0.8972,8.57,0.32429,0.051682,0.2726,0.91,0.78941,0.165133,-3.5598,-1.0232,1.077,,
993,189.2082796,62.12412945,0.526015,0.6609,0.2,0.0705229,2,0.1455,0.0231961,0.2,0.06851,0.1684,-17.04737,-18.202168,-1,0.7939,-1.0,3,0.7939,8.79,1.2054,1.0764,0.12891,1.36,0.526015,0.0624309,-17.5564,-1.6239,0.712,,
996,189.2074651,62.12411683,454.122,340.3,0.7645,0.23711,2,6.14563,1.13197,0.0,-99.0,0.51057,-23.744327,-23.832735,1,0.5141,-1.0,3,0.5141,9.05,0.48574,0.48367,0.002074,6.7701,454.122,122.236,-0.0,-1.5058,1.128,,
974,189.12082418,62.1240357,1.75922,6.958,1.9051,0.665563,0,0.337644,0.0547942,0.1,0.10283,0.22851,-17.434381,-18.135492,-1,0.9976,-1.0,3,0.9976,8.71,3.4122,3.0212,0.39097,1.07,1.75922,0.303005,-6.30324,-0.2549,1.488,,
965,189.12879859,62.12391084,0.141194,0.1554,1.8689,0.65836,0,0.470352,0.0869959,0.3,0.10583,0.35959,-16.475967,-17.1831,-1,0.6136,-1.0,3,0.6136,8.12,-99.0,-99.0,0.12079,0.59,0.141194,0.00252867,-1.5914,-1.7939,0.536,,
915,189.09556817,62.12342126,2.04645,11.77,0.7139,0.0397584,0,0.370206,0.00583005,0.6,0.20229,1.02986,-19.042159,-20.267793,0,0.88985,-1.0,2,0.9687,9.84,3.4094,2.9168,0.49261,0.98,2.04645,0.403074,-4.51304,-0.2534,1.1,,
1007,189.12151576,62.12452707,0.889639,0.8609,2.601,0.71982,1,0.220284,0.0328518,0.0,0.32388,0.60951,-18.596204,-19.06866,-1,0.9003,-1.0,3,0.9003,8.77,1.6186,1.0756,0.54294,0.98,0.889639,0.00643548,-4.51304,-2.0991,0.225,,
1026,189.10405012,62.12467914,0.203149,0.225,0.3883,0.347333,2,0.055758,0.0239296,1.4,-99.0,0.09718,-16.982945,-18.165436,-1,0.9515,-1.0,3,0.9515,8.88,0.94349,0.8915,0.051996,1.08,0.203149,0.00868757,-6.53139,-1.8074,0.528,,
859,189.15769274,62.12328447,18.007,18.007,0.6418,0.0183943,0,0.66417,0.0054664,1.7,0.67974,3.3771,-19.838291,-20.841095,0,0.84596,-1.0,2,0.8093,9.84,13.968,12.329,1.6389,0.84,15.7309,1.58798,16.2367,-0.4279,2.447,,
984,189.10360754,62.12438374,0.782458,3.622,2.0626,0.193176,0,0.42597,0.0253413,0.6,0.4518,1.69883,-17.676827,-18.596294,0,0.5466,-1.0,3,0.5466,8.68,1.0759,0.65304,0.4229,0.51,0.782458,0.0928521,-1.10949,-0.402,1.066,,
960,189.12013902,62.12424933,2.88815,6.322,0.752,0.0744725,0,0.42681,0.0121061,0.9,0.33228,0.93236,-19.197373,-20.009567,0,0.99073,-1.0,2,0.9718,9.48,2.3993,1.4251,0.97417,0.98,2.88815,0.446395,-4.51304,-0.9534,1.106,,
816,189.11353633,62.12310818,1.92659,6.502,5.0188,0.095302,0,0.286128,0.00301459,1.9,0.23215,4.40404,-20.247562,-21.881605,0,0.91554,-1.0,2,0.8717,10.77,4.088,3.3154,0.7726,0.92,1.92659,0.388155,-3.66947,-0.5071,1.314,,
1011,189.10767987,62.12489818,0.228448,0.6546,2.6036,0.139807,0,0.197364,0.00528783,0.2,0.04149,0.69901,-18.062337,-19.830985,0,0.96011,-1.0,2,1.0024,9.97,-99.0,-99.0,0.23583,0.88,0.228448,0.0481771,-3.28857,-0.7054,1.211,,
831,189.1647056,62.12342538,24.3218,24.3218,1.1459,0.021488,0,0.94134,0.00933243,0.7,2.24264,8.42091,-21.100355,-22.043974,0,0.90885,-1.0,2,0.9333,10.56,22.132,18.212,3.92,0.91,29.323,1.30628,18.4386,-1.3526,1.778,,
1054,189.20808796,62.12550858,1.21235,1.729,2.3664,0.746363,0,0.164994,0.0243361,0.0,0.07449,0.21817,-16.900956,-17.767677,-1,0.9458,-1.0,3,0.9458,8.66,1.0276,0.80135,0.22623,1.33,1.21235,0.3825,-16.0282,-1.6122,0.723,,
886,189.10393598,62.12383154,2.49498,7.388,6.61,0.15091,0,0.29328,0.00386973,0.0,0.2427,2.8786,-20.222394,-21.771329,0,0.98874,-1.0,2,0.9637,10.71,3.0787,2.2326,0.84608,1.0,2.49498,0.196535,-4.863,-0.5707,1.279,,
762,189.0973599,62.12288298,10.348,10.348,1.1012,0.0266729,0,0.733986,0.00918437,1.6,0.13755,3.45548,-18.37823,-20.296066,0,0.59919,-1.0,2,0.7964,10.33,5.5428,5.4442,0.098628,0.64,1.74358,0.660419,10.1641,2.1835,2.7,,
1090,189.08464483,62.12601617,0.0435118,0.04396,2.5959,1.67152,0,0.050166,0.0205174,0.0,0.05443,0.14102,-15.505833,-15.84267,-1,0.5512,-1.0,3,0.5512,7.47,0.37795,0.33487,0.043077,0.56,0.0435118,0.00063093,-1.40504,-2.2615,0.0,,
1041,189.16437832,62.12563771,1.63509,2.951,0.6425,0.100002,0,0.200844,0.00624994,0.2,0.32253,0.75186,-18.440593,-19.108931,0,0.87386,-1.0,2,0.8353,9.06,0.76569,0.022372,0.74332,0.88,1.63509,0.221037,-3.28857,-1.2084,0.932,,
1086,189.19048606,62.12619985,0.151638,0.1683,0.5233,0.492311,0,0.380382,0.108618,0.5,0.08936,0.23777,-16.353638,-17.0215,-1,0.7549,-1.0,3,0.7549,8.17,-99.0,-99.0,0.17502,0.68,0.151638,0.00740597,-2.08269,-1.8271,0.502,,
1097,189.13308085,62.12635467,0.162716,0.5432,2.0271,1.21605,1,0.09597,0.0414406,0.1,0.06752,0.24271,-15.847226,-16.939066,-1,0.6551,-1.0,3,0.6551,8.22,-99.0,-99.0,0.075402,0.6,0.162716,0.0199143,-1.65013,-0.6781,1.024,,
1071,189.07876291,62.1260066,0.893199,1.948,0.6053,0.0843551,0,0.273432,0.00782714,0.4,0.33552,0.97229,-17.786556,-18.470331,-1,0.6245,-1.0,3,0.6245,8.63,0.37824,0.052923,0.32531,0.64,0.893199,0.145448,-1.85847,-1.0524,0.972,,
1113,189.16820875,62.12649443,0.133839,0.2107,0.8303,0.485751,0,0.271824,0.066054,0.0,0.04582,0.16391,-15.424282,-16.098004,-1,0.6091,-1.0,3,0.6091,7.76,0.42575,0.37891,0.046837,0.57,0.133839,0.0186396,-1.46752,-1.3521,0.876,,
1095,189.11643294,62.1263497,0.199552,0.2649,0.8143,0.340589,0,0.221112,0.02381,0.4,0.09166,0.26622,-16.364201,-17.118472,-1,0.6454,-1.0,3,0.6454,8.16,-99.0,-99.0,0.10816,0.63,0.199552,0.013722,-1.80785,-1.5066,0.786,,
1122,189.19852615,62.12662849,0.263373,0.9891,5.2044,6.03575,0,0.232038,0.183026,0.3,0.02828,0.09226,-16.391123,-16.935881,-1,0.8374,-1.0,3,0.8374,7.92,1.9403,1.8091,0.13112,1.0,0.263373,0.00602301,-4.863,-0.5253,1.045,,
956,189.12253872,62.12506285,1.26513,1.474,1.3373,0.0984568,0,0.911532,0.0392657,0.1,1.17361,3.37974,-18.560119,-19.270974,0,0.5087,0.5087,1,0.4836,8.99,1.0456,0.31599,0.7296,0.51,1.26513,0.107197,-1.10949,-1.7659,0.564,,
1131,189.15952951,62.12672871,1.17162,4.867,0.494,0.462816,0,0.333624,0.109661,0.0,0.03717,0.09152,-17.159738,-17.619214,-1,0.9402,-1.0,3,0.9402,8.44,-99.0,-99.0,0.16042,1.24,1.17162,0.182376,-11.4395,-0.149,1.577,,
1133,189.1079453,62.12672174,0.137077,0.3407,0.2,0.153126,2,0.130926,0.0439248,0.0,0.02777,0.08425,-15.621764,-16.398764,-1,0.6736,-1.0,3,0.6736,7.8,0.10542,0.072113,0.033311,0.78,0.137077,0.00369882,-2.78306,-0.8668,1.002,,
1143,189.13930372,62.12682382,0.0490105,0.05524,0.2,0.246708,2,0.087708,0.0494472,0.2,0.04842,0.14966,-14.809891,-15.568568,-1,0.5235,-1.0,3,0.5235,7.22,-99.0,-99.0,0.030906,0.5,0.0490105,0.00312902,-1.05309,-1.8139,0.515,,
1110,189.1558253,62.12684014,0.298298,0.3526,1.6168,0.260895,0,0.32382,0.025555,0.0,0.09425,0.49644,-17.459035,-18.672121,0,0.79499,-1.0,2,0.8498,9.09,0.88883,0.68243,0.2064,0.8,0.298298,0.00488464,-2.90674,-1.6078,0.727,,
1114,189.20627957,62.12693995,1.09974,1.87,3.4799,0.964905,1,2.5729,0.551044,0.0,0.2986,0.62905,-20.015418,-20.364596,1,0.9195,-1.0,3,0.9195,9.13,6.1573,5.3386,0.81871,0.8,1.09974,0.155638,-2.90674,-1.2717,0.91,,
1190,189.19521845,62.12776356,0.335595,0.4343,2.0433,1.11082,1,0.320256,0.0846871,0.1,0.11549,0.25195,-16.763943,-17.454569,-1,0.9614,-1.0,3,0.9614,8.57,0.34034,0.043197,0.29715,0.75,0.335595,0.0345172,-2.56779,-1.5802,0.732,,
1185,189.06201554,62.12759081,0.114305,1.187,1.3388,0.583891,0,0.175116,0.0242338,0.5,0.09842,0.30477,-15.213835,-16.185268,-1,0.563,-1.0,3,0.563,8.11,0.32967,0.2634,0.066265,0.41,0.114305,0.019336,-0.611821,0.3628,1.333,,
1162,189.19283198,62.12749546,0.339446,0.725,8.0,1.1389,2,0.246168,0.0262153,0.8,0.13462,0.57802,-17.040649,-18.029517,0,0.5944,-1.0,2,0.6279,8.7,0.23226,0.11447,0.1178,0.64,0.339446,0.0567251,-1.85847,-1.073,0.968,,
1170,189.16309752,62.12776626,0.27471,0.3182,0.6595,0.335272,0,0.281832,0.0402399,0.0,0.06534,0.12514,-16.757058,-17.532936,-1,0.6939,-1.0,3,0.6939,8.54,-99.0,-99.0,0.054616,0.96,0.27471,0.0220564,-4.19636,-1.7724,0.558,,
1091,189.13235508,62.12701583,1.49282,1.869,1.1257,0.0816364,0,0.395112,0.0118412,1.1,0.97929,1.49869,-18.304731,-18.644012,0,0.5605,0.5605,1,1.471,8.28,0.78549,0.063973,0.72151,0.56,1.49282,0.167947,-1.40504,-1.6501,0.674,,
1136,189.19590319,62.12752789,1.79148,4.76,0.7168,0.0467771,0,0.322596,0.00610028,0.6,0.64377,1.86487,-18.531401,-19.283618,0,0.67699,-1.0,2,0.6401,8.97,-99.0,-99.0,0.8398,0.64,1.79148,0.253765,-1.85847,-0.8747,1.001,,
1198,189.13051956,62.12798454,0.406313,0.5952,0.5492,0.249873,0,0.1809,0.0237623,0.0,0.07098,0.19593,-17.29847,-18.029964,-1,0.885,-1.0,3,0.885,8.57,-99.0,-99.0,0.19999,0.98,0.406313,0.0322681,-4.51304,-1.3895,0.857,,
1223,189.14422308,62.12818606,0.175974,0.1798,1.0971,0.482709,0,0.309318,0.0536772,0.3,0.13656,0.25138,-16.496374,-16.891207,-1,0.6743,-1.0,3,0.6743,7.87,-99.0,-99.0,0.18868,0.61,0.175974,0.00518725,-1.70526,-2.0152,0.305,,
1165,189.1213882,62.12783194,0.94356,1.48,1.9619,0.547482,0,0.24132,0.0319297,0.1,0.20012,0.43664,-18.045891,-18.620432,-1,0.8565,-1.0,3,0.8565,8.65,1.3149,0.98571,0.32916,0.89,0.94356,0.119606,-3.36959,-1.347,0.878,,
