FIELD_x,ID,RA,DEC,Z_50_x,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,FIELD_y,RA_x,DEC_x,Z_50_y,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,DL,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND
GN4,25348,189.351059857014,62.26606980719691,0.01620564846348901,0.43069251963213534,1.4901105390515499,1.38039403096964,13027.756413301928,GN4,189.351059857014,62.26606980719691,0.01620564846348901,25348,0.0353848,0.04219,1.2452,1.23018,0,0.483786,0.218139,0.4,0.95669,1.7625,-14.411753,-15.168284,0,0.1293,0.1293,1,0.142,7.16,-99.0,-99.0,0.021673,0.13,0.0353848,0.0035321,-0.0333741,-1.7346,0.595,70.97230160061896,,,1.38039403096964,8.319041306855412e+36,-3.099926719278052,-1.6487434645311319,0.3670629808652217,0.5066915477762752,3.053612100035256e+36,-3.535186132149825,-2.0840028774029045
GN1,36521,189.31417898,62.340441925,0.2236639465193783,0.050073920603417206,1.4895666927475102,0.969983286152322,15687.37179437843,GN1,189.31417898,62.340441925,0.2236639465193783,36521,0.565271,0.7642,1.5333,0.783321,0,0.428712,0.11156,0.6,2.2321,5.38956,-17.437104,-18.136792,0,0.2547,0.2547,1,0.2447,8.33,0.30231,0.034557,0.26775,0.25,0.565271,0.0647488,-0.165181,-1.5244,0.774,1124.4181126859012,,,0.969983286152322,1.4672777969897622e+39,-0.8534876542015652,-0.6057443596987662,1.2922479532023214,1.2534589161707999,1.8960867299392322e+39,-0.7421418012423899,-0.49439850673959085
GN2,14701,189.24295114,62.21421665399998,0.2444789680373674,0.1132048542076347,1.45851869918029,0.7626557826950751,15954.220370239049,GN2,189.24295114,62.21421665399998,0.2444789680373674,14701,0.026513,0.08268,0.5666,0.179275,1,0.415062,0.0311122,0.4,0.38978,0.89418,-14.042141,-14.947703,0,0.28917,-1.0,2,0.2539,7.67,0.057363,0.0018819,0.055481,0.15,0.026513,0.00397435,-0.0468719,-0.7482,1.016,1243.6631008842799,,,0.7626557826950751,1.411323246392213e+39,-0.8703735049936583,0.7061676231868292,0.27579059534014116,0.21033329234907608,3.892296783398892e+38,-1.429794052658977,0.14674707552151056
GN3,32625,189.22503381,62.30658792700001,0.3081696042415835,0.06453648605330976,1.3922858218542198,1.8026139560129701,16770.7343263771,GN5,189.22503381,62.30658792700001,0.2945323608907899,32625,0.124617,0.2299,1.0208,0.233541,0,0.477234,0.0444719,0.1,0.31318,0.81409,-15.763119,-16.505743,0,0.30735,-1.0,2,0.3093,7.92,-99.0,-99.0,0.053691,0.3,0.124617,0.0114088,-0.26417,-1.1609,0.947,1539.4759829870434,,,1.8026139560129701,5.111413247350069e+39,-0.3114590058010407,0.59296370225637,0.5824970248370663,1.0500172663073295,2.977383009294183e+39,-0.546165294300657,0.3582574137567537
GS5,38414,53.09795286709032,-27.7315287442874,0.06495669009569957,0.47123141701071425,1.37235875432192,1.1905996877879599,13652.744767026867,GS5,53.09795286709032,-27.7315287442874,0.06495669009569957,38414,0.0348912,0.06477,3.0416,0.632502,1,0.40926,0.0515243,0.0,0.0921401,0.42785,,,-1,0.0636,-1.0,3,0.0636,6.58,-99.0,-99.0,0.00038706,0.29,0.0348912,0.0045762,-0.241874,-1.1793,0.941,294.93267423912715,-14.293942,-15.554941,1.1905996877879599,1.2390931923166618e+38,-1.9268960290663486,-0.4696119352991044,1.196706113414077,1.4247979250047431,1.4828303983351139e+38,-1.8489085194229773,-0.3916244256557331
GS2,44263,53.15584191899999,-27.703586157,0.2009659628870936,0.13698812570077992,1.3714197910269998,0.678277236516179,15396.383644212541,GS2,53.15584191899999,-27.703586157,0.2009659628870936,44263,0.00182538,13.9,1.4263,0.144448,0,0.185844,0.0064054,0.1,0.160287,0.720634,,,0,0.19125,-1.0,2,0.1841,7.66,0.021417,0.015257,0.0061595,0.14,0.00182538,0.00204868,-0.0397656,5.0433,1.462,997.0054797245275,-12.653208,-14.213647,0.678277236516179,8.066678750026354e+38,-1.113305238193881,1.625341473986719,0.2527508045998085,0.17143511727119884,2.0388595445173385e+38,-1.7106126914077961,1.0280340207728038
GS2,44263,53.15584191899999,-27.703586157,0.2009659628870936,0.13698812570077992,1.3714197910269998,0.678277236516179,15396.383644212541,GS3,53.15584191899999,-27.703586157,0.2030796712805218,44263,0.00182538,13.9,1.4263,0.144448,0,0.185844,0.0064054,0.1,0.160287,0.720634,,,0,0.19125,-1.0,2,0.1841,7.66,0.021417,0.015257,0.0061595,0.14,0.00182538,0.00204868,-0.0397656,5.0433,1.462,1008.7532710352295,-12.653208,-14.213647,0.678277236516179,8.2578993118813e+38,-1.1031304167581126,1.6355162954224873,0.627984899111335,0.4259478619431278,5.18583606624334e+38,-1.3051812161920466,1.4334654959885533
GS3,44263,53.15584191899999,-27.703586157,0.2030796712805218,0.10935924250150428,1.2104496097420898,0.635774588660455,15423.48138581629,GS2,53.15584191899999,-27.703586157,0.2009659628870936,44263,0.00182538,13.9,1.4263,0.144448,0,0.185844,0.0064054,0.1,0.160287,0.720634,,,0,0.19125,-1.0,2,0.1841,7.66,0.021417,0.015257,0.0061595,0.14,0.00182538,0.00204868,-0.0397656,5.0433,1.462,997.0054797245275,-12.653208,-14.213647,0.635774588660455,7.561199297349125e+38,-1.1414093146955793,1.5972373974850207,1.085161303297519,0.6899179812342233,8.205120884003662e+38,-1.1059150162112559,1.632731695969344
GS3,44263,53.15584191899999,-27.703586157,0.2030796712805218,0.10935924250150428,1.2104496097420898,0.635774588660455,15423.48138581629,GS3,53.15584191899999,-27.703586157,0.2030796712805218,44263,0.00182538,13.9,1.4263,0.144448,0,0.185844,0.0064054,0.1,0.160287,0.720634,,,0,0.19125,-1.0,2,0.1841,7.66,0.021417,0.015257,0.0061595,0.14,0.00182538,0.00204868,-0.0397656,5.0433,1.462,1008.7532710352295,-12.653208,-14.213647,0.635774588660455,7.740437472407427e+38,-1.131234493259818,1.607412218920782,0.34061286172762023,0.21655300205733818,2.636492558500402e+38,-1.5989734501268558,1.1396732620537442
GS4,20818,53.20293934499754,-27.8144156299958,0.1981683441526102,0.14204441713008012,1.31412241680631,0.789881004003454,15360.518172036464,GS4,53.20293934499754,-27.8144156299958,0.1981683441526102,20818,0.0144077,0.01814,1.1516,0.14105,0,0.209328,0.00769916,0.1,0.188576,0.609287,,,-1,0.2068,-1.0,3,0.2068,7.54,-99.0,-99.0,0.008278,0.21,0.0144077,0.0019935,-0.106516,-1.6712,0.655,981.4939849672211,-14.08038,-15.144655,0.789881004003454,9.103939930176692e+38,-1.0607706165112702,0.7806347265493383,0.4274482043711412,0.3376332168281506,3.89146277585676e+38,-1.4298871194789484,0.4115182235816601
GN3,33175,189.22739126,62.31041186499998,0.1957128569420319,0.16251694408213374,1.26588220579372,1.114123550685,15329.03882599685,GN3,189.22739126,62.31041186499998,0.1957128569420319,33175,0.0655986,0.07133,0.9418,0.821708,0,0.39363,0.132633,0.0,0.16476,0.52816,-15.561363,-16.416371,-1,0.2236,-1.0,3,0.2236,7.6,0.018798,0.0054695,0.013328,0.36,0.0655986,0.00105596,-0.428124,-1.822,0.507,967.914666940759,,,1.114123550685,1.2488202301273012e+39,-0.923500074582499,0.25960535462054013,0.6747073877670728,0.7517073905324524,8.425882352598662e+38,-1.094384609056064,0.08872082014697513
GN3,33175,189.22739126,62.31041186499998,0.1957128569420319,0.16251694408213374,1.26588220579372,1.114123550685,15329.03882599685,GN5,189.22739126,62.31041186499998,0.1939922112556881,33175,0.0655986,0.07133,0.9418,0.821708,0,0.39363,0.132633,0.0,0.16476,0.52816,-15.561363,-16.416371,-1,0.2236,-1.0,3,0.2236,7.6,0.018798,0.0054695,0.013328,0.36,0.0655986,0.00105596,-0.428124,-1.822,0.507,958.418835730208,,,1.114123550685,1.2244370555526325e+39,-0.9320635356750699,0.25104189352796924,1.5959253193082212,1.778057983375768,1.954110098855653e+39,-0.7290509708227546,0.4540544583802846
GS4,26646,53.18153215101032,-27.78797073500447,0.1998051779170048,0.012060308875830024,1.1889637142179,0.679599385030883,15381.502380896,GS4,53.18153215101032,-27.78797073500447,0.1998051779170048,26646,0.167533,0.2697,0.5151,0.0145457,0,0.349662,0.00218237,0.1,1.0505,1.69089,,,0,0.2122,0.2122,1,0.2106,7.48,-99.0,-99.0,0.10211,0.21,0.167533,0.0234183,-0.106516,-1.3277,0.887,990.5642877823303,-16.047064,-16.475255,0.679599385030883,7.978306924035238e+38,-1.1180892604740507,-0.34218962591441937,0.6371151142704575,0.4329830398520837,5.0830999275914916e+38,-1.3138713525095795,-0.5379717179499482
GN3,37098,189.24934343,62.347279789,0.2078731262942473,0.07567677046136528,1.18564494515817,0.819876331119414,15484.93347909225,GN3,189.24934343,62.347279789,0.2078731262942473,37098,0.552297,4.87,0.8998,0.0227444,0,0.73599,0.00739454,0.4,0.44819,1.07424,-15.684946,-16.431899,0,0.24048,-1.0,2,0.214,7.55,-99.0,-99.0,0.041878,0.43,0.552297,0.0991598,-0.69817,0.181,1.254,1035.4846363055115,,,0.819876331119414,1.0517877232827474e+39,-0.9980719026817937,-0.7402445868850395,1.3581259054191206,1.1134952845332609,1.4284601539920967e+39,-0.8651318694868522,-0.607304553690098
GN4,20320,189.25127265,62.24228329600001,0.1080229083175951,0.021865680002202105,1.18360755926369,0.533724158335844,14204.853684631571,GN4,189.25127265,62.24228329600001,0.1080229083175951,20320,0.58581,1.231,1.0971,0.758179,0,0.04347,0.0105602,0.0,0.4486,0.69525,-17.172864,-17.149811,-1,0.1025,0.4843,3,0.1025,7.46,-99.0,-99.0,0.009295,0.48,0.58581,0.0829842,-0.943538,-1.0728,0.968,505.3458903785165,,,0.533724158335844,1.6307476700385925e+38,-1.807613233311443,-1.575370014292651,0.7206788560740336,0.3846437158885524,1.1752453653888086e+38,-1.9498714527881162,-1.7176282337693243
GN4,30727,189.28095568,62.29455529599998,0.1880356760859567,0.8334943765046557,1.1783615741273399,0.541241347442439,15230.617367421964,GN3,189.28095568,62.29455529600001,0.1808592583596741,30727,0.0217202,0.02117,0.6303,0.282175,0,0.120018,0.0130985,0.0,0.17961,0.46001,-14.806289,-15.481353,-1,0.2833,-1.0,3,0.2833,7.7,0.038764,0.0063821,0.032382,0.25,0.0217202,0.000638879,-0.165181,-2.115,0.211,886.4788430492117,,,0.541241347442439,5.088855813912335e+38,-1.3133798541197024,0.34975632595352146,0.7662184259835434,0.41470909331455774,3.899175091793113e+38,-1.4290272624544258,0.23410891761879804
GN4,30727,189.28095568,62.29455529599998,0.1880356760859567,0.8334943765046557,1.1783615741273399,0.541241347442439,15230.617367421964,GN4,189.28095568,62.29455529599998,0.1880356760859567,30727,0.0217202,0.02117,0.6303,0.282175,0,0.120018,0.0130985,0.0,0.17961,0.46001,-14.806289,-15.481353,-1,0.2833,-1.0,3,0.2833,7.7,0.038764,0.0063821,0.032382,0.25,0.0217202,0.000638879,-0.165181,-2.115,0.211,925.6718275951766,,,0.541241347442439,5.548779775114865e+38,-1.2758025115077558,0.387333668565468,0.13966631570095273,0.07559318490230472,7.749776278262542e+37,-2.130710834592854,-0.4675746545196302
GN3,30727,189.28095568,62.29455529600001,0.1808592583596741,0.8634432695677758,0.76760971326885,0.571543559768377,15138.61569217102,GN3,189.28095568,62.29455529600001,0.1808592583596741,30727,0.0217202,0.02117,0.6303,0.282175,0,0.120018,0.0130985,0.0,0.17961,0.46001,-14.806289,-15.481353,-1,0.2833,-1.0,3,0.2833,7.7,0.038764,0.0063821,0.032382,0.25,0.0217202,0.000638879,-0.165181,-2.115,0.211,886.4788430492117,,,0.571543559768377,5.373763074043002e+38,-1.2897214852612464,0.3734146948119774,1.521493539360799,0.8695998336508582,8.176145799212054e+38,-1.1074513726853112,0.5556848073879126
GN3,30727,189.28095568,62.29455529600001,0.1808592583596741,0.8634432695677758,0.76760971326885,0.571543559768377,15138.61569217102,GN4,189.28095568,62.29455529599998,0.1880356760859567,30727,0.0217202,0.02117,0.6303,0.282175,0,0.120018,0.0130985,0.0,0.17961,0.46001,-14.806289,-15.481353,-1,0.2833,-1.0,3,0.2833,7.7,0.038764,0.0063821,0.032382,0.25,0.0217202,0.000638879,-0.165181,-2.115,0.211,925.6718275951766,,,0.571543559768377,5.859436571181768e+38,-1.2521441426492999,0.410992037423924,1.446196413389621,0.8265642462329633,8.473896153727051e+38,-1.091916862513422,0.5712193175598019
GS4,24915,53.20528789899999,-27.79578458500001,0.0136553573148887,0.2038062581679049,1.1770190198531099,2.25994174817221,12995.061680776875,GS4,53.20528789899999,-27.79578458500001,0.0136553573148887,24915,0.0217372,0.03006,0.6982,0.0262438,0,1.28149,0.0197001,0.1,1.62866,3.49396,,,0,0.12468,-1.0,2,0.0906,7.75,-99.0,-99.0,0.025001,0.1,0.0217372,0.0030118,-0.0181454,-1.514,0.781,59.686314898412455,-14.442613,-15.47216,2.25994174817221,9.632504175389271e+36,-3.036260794061853,-1.3734643953178831,1.1829211037969547,2.67333278726469,1.1394492471480251e+37,-2.96330501420843,-1.30050861546446
GN3,33609,189.28693881,62.313735945,0.1659239511995123,0.07734520913021917,1.16134361717437,1.45099312513365,14947.145054377748,GN3,189.28693881,62.313735945,0.1659239511995123,33609,0.000482994,0.001254,1.3486,0.569568,0,0.648756,0.149274,0.0,0.30565,0.84469,-10.40039,-11.69872,0,0.16883,-1.0,2,0.1847,7.5,-99.0,-99.0,0.0090381,0.04,0.000482994,1.11076e-05,-0.00241664,-0.8288,1.006,805.8346184232549,,,1.45099312513365,1.1273262640374333e+39,-0.9679503748457279,2.3481078893987775,0.23126722860234,0.3355671587707076,2.6071362081456696e+38,-1.603836278804522,1.7122219854399834
GS4,23394,53.189082778,-27.800987006,0.1883496677700789,0.18628592848154907,1.0938814452265802,0.894599862280042,15234.642740812411,GS4,53.189082778,-27.800987006,0.1883496677700789,23394,0.0143421,0.02771,3.306,0.576363,0,0.251616,0.0265291,0.1,0.139318,0.384672,,,-1,0.1763,-1.0,3,0.1763,7.1,0.016501,0.011268,0.0052333,0.21,0.0143421,0.00245352,-0.106516,-1.1656,0.945,927.3931640131725,-13.84477,-14.820666,0.894599862280042,9.205535068130635e+38,-1.055950963229165,0.7874362904851537,1.9502623933776342,1.7447044685255766,1.7953208854294198e+39,-0.7658579168257873,1.0775293368885315
GS5,40984,53.10429326965995,-27.71835702111085,0.01744086293317134,0.009197524199446031,1.0497263431236201,0.433380345194835,13043.591862803256,GS5,53.10429326965995,-27.71835702111085,0.01744086293317134,40984,0.00578072,12.48,0.4678,0.0722697,2,0.018,0.0011147,0.0,0.0190121,0.23111,,,-1,-1.0,-1.0,0,0.3393,8.27,-99.0,-99.0,-99.0,0.4,0.00578072,0.00629855,-0.571347,4.1086,1.462,76.45420594505546,-13.410739,-15.715075,0.433380345194835,3.0308497298981203e+36,-3.5384355955010207,-1.3004175295189477,1.898530965160445,0.8227860050443169,5.754162062959752e+36,-3.2600179105969005,-1.0219998446148275
GN3,32713,189.22026019,62.30720147799998,0.2674514320109931,0.12745996190309206,0.986595855336468,0.526753500706962,16248.727358380931,GN3,189.22026019,62.30720147799998,0.2674514320109931,32713,0.00400727,0.01928,1.0097,1.03958,0,0.320274,0.111452,0.0,0.13494,0.47839,-12.979484,-14.218308,-1,0.2806,-1.0,3,0.2806,7.64,-99.0,-99.0,0.019588,0.16,0.00400727,0.00081005,-0.054728,-0.4144,1.064,1377.8664648200925,,,0.526753500706962,1.1965039043296645e+39,-0.9420858798954583,1.4550655149916083,0.028422496682014513,0.014971649626083158,3.40076282508273e+37,-2.4884236554385097,-0.09127226055144311
GN3,32713,189.22026019,62.30720147799998,0.2674514320109931,0.12745996190309206,0.986595855336468,0.526753500706962,16248.727358380931,GN5,189.22026019,62.30720147799998,0.2843360792737598,32713,0.00400727,0.01928,1.0097,1.03958,0,0.320274,0.111452,0.0,0.13494,0.47839,-12.979484,-14.218308,-1,0.2806,-1.0,3,0.2806,7.64,-99.0,-99.0,0.019588,0.16,0.00400727,0.00081005,-0.054728,-0.4144,1.064,1478.2025420957848,,,0.526753500706962,1.3771072012276916e+39,-0.8810322506730159,1.5161191442140507,1.7855231863044598,0.9405305889793234,2.4588568378188845e+39,-0.6292667564809804,1.7678846384060862
GN7,22913,189.10082634,62.25403464199998,0.2155891809640009,0.25790330317351196,0.934448989395906,0.339918701644307,15583.853299958491,GN7,189.10082634,62.25403464199998,0.2155891809640009,22913,0.0876307,0.1349,1.1587,0.0547821,0,0.219564,0.0034517,1.0,0.80212,2.38801,-15.915087,-16.849569,0,0.221,0.221,1,0.1715,7.93,0.088873,0.019002,0.069871,0.22,0.0876307,0.0117675,-0.119634,-1.3735,0.865,1078.7745782414377,,,0.339918701644307,4.732917078066762e+38,-1.3448711044171802,-0.28752738529814903,0.48454350318353717,0.1647053984923321,2.2933042212836595e+38,-1.6595383295435084,-0.6021946104244773
GS4,20637,53.17315201400142,-27.81333571799794,0.1478990357944035,0.0330577508355041,0.932463654361632,1.5706874385789802,14716.065638884253,GS4,53.17315201400142,-27.81333571799794,0.1478990357944035,20637,0.000657687,2.017,1.3728,0.033678,0,0.513582,0.00667624,0.0,0.760359,3.14566,,,0,0.14568,-1.0,2,0.143,8.17,-99.0,-99.0,0.012236,0.07,0.000657687,0.000589263,-0.00812888,4.4321,1.462,710.1937880043092,-12.515597,-14.289142,1.5706874385789802,9.478419766736045e+38,-1.0432640617961155,2.138716680629352,0.2811654020979306,0.44162296523822764,2.6650037049673135e+38,-1.5943021828679065,1.587678559557561
GS3,39564,53.17732428600002,-27.72556110799999,0.2528897508817713,0.06111482420033002,0.9320022706184651,0.427817864551479,16062.04660630431,GS3,53.17732428600002,-27.72556110799999,0.2528897508817713,39564,0.000437621,0.06031,0.4053,0.0262474,2,0.018,0.000427261,0.0,0.0960336,0.602453,,,-1,-1.0,-1.0,0,0.0431,6.77,-99.0,-99.0,-99.0,0.11,0.000437621,0.00027923,-0.0225978,2.1956,1.462,1292.485477518991,-11.40354,-13.443428,0.427817864551479,8.550720068524822e+38,-1.0879973111643224,2.2709045346389765,0.41157333240018235,0.17607842417378206,3.519248353023876e+38,-1.4735500839627775,1.8853517618405213
GN3,37555,189.26732495,62.356712025,0.2503931862009999,0.10157953950587546,0.926397808273546,1.0603103944008199,16030.040647096817,GN1,189.26732495,62.356712025,0.263790795436706,37555,0.265046,0.4081,1.2924,0.707644,0,0.717198,0.228661,0.4,0.96798,3.57096,-17.037753,-18.015173,0,0.29434,-1.0,2,0.2932,8.73,0.19838,0.049439,0.14894,0.3,0.265046,0.0355916,-0.26417,-1.3735,0.865,1356.3015557853337,,,1.0603103944008199,2.3336620722793897e+39,-0.6519620320822952,-0.07528328644351034,0.19151050636130643,0.20306058053185755,4.4692080513840155e+38,-1.369769427513539,-0.7930906818747542
GN3,37555,189.26732495,62.356712025,0.2503931862009999,0.10157953950587546,0.926397808273546,1.0603103944008199,16030.040647096817,GN3,189.26732495,62.356712025,0.2503931862009999,37555,0.265046,0.4081,1.2924,0.707644,0,0.717198,0.228661,0.4,0.96798,3.57096,-17.037753,-18.015173,0,0.29434,-1.0,2,0.2932,8.73,0.19838,0.049439,0.14894,0.3,0.265046,0.0355916,-0.26417,-1.3735,0.865,1277.955615743036,,,1.0603103944008199,2.071843702143876e+39,-0.7036430104406861,-0.12696426480190126,0.02377613724925316,0.025210085464083643,4.926044022117358e+37,-2.327501711360661,-1.7508229657218761
GN1,37555,189.26732495,62.356712025,0.263790795436706,0.08518620994490432,0.9241838412802641,1.78685055237426,16201.797997498572,GN1,189.26732495,62.356712025,0.263790795436706,37555,0.265046,0.4081,1.2924,0.707644,0,0.717198,0.228661,0.4,0.96798,3.57096,-17.037753,-18.015173,0,0.29434,-1.0,2,0.2932,8.73,0.19838,0.049439,0.14894,0.3,0.265046,0.0355916,-0.26417,-1.3735,0.865,1356.3015557853337,,,1.78685055237426,3.932721385103176e+39,-0.42530682023107147,0.15137192540771338,0.13209861902285483,0.23604049036886507,5.195070639737783e+38,-1.3044085427671064,-0.7277297971283215
GN1,37555,189.26732495,62.356712025,0.263790795436706,0.08518620994490432,0.9241838412802641,1.78685055237426,16201.797997498572,GN3,189.26732495,62.356712025,0.2503931862009999,37555,0.265046,0.4081,1.2924,0.707644,0,0.717198,0.228661,0.4,0.96798,3.57096,-17.037753,-18.015173,0,0.29434,-1.0,2,0.2932,8.73,0.19838,0.049439,0.14894,0.3,0.265046,0.0355916,-0.26417,-1.3735,0.865,1277.955615743036,,,1.78685055237426,3.491501246388285e+39,-0.4769877985894695,0.09969094704931536,0.6733352322341217,1.203149431650591,2.3509508025825814e+39,-0.6487564590887871,-0.07207771345000225
GS5,38240,53.09738479929908,-27.7324595257557,0.2999715086209908,0.011342678735626445,0.921079819228911,1.39931093616435,16665.6347405211,GS5,53.09738479929908,-27.7324595257557,0.2999715086209908,38240,0.208539,0.5846,0.8524,0.0435368,0,0.373458,0.00613332,0.0,0.560756,1.79073,,,0,0.29953,-1.0,2,0.2899,8.38,0.14745,0.028804,0.11865,0.3,0.208539,0.0291246,-0.26417,-0.8297,1.006,1572.369457045707,-16.381711,-17.260789,1.39931093616435,4.1391947049580966e+39,-0.4030841441959936,0.27772856915173405,3.0066298576429875,4.2072100407980955,1.2445026386524768e+40,0.07499582175697839,0.755808535104706
GS5,44048,53.09674802400001,-27.704334493,0.2481154980013341,0.017621559527791774,0.899875055285953,0.316111456055713,16000.840684377103,GS5,53.09674802400001,-27.704334493,0.2481154980013341,44048,0.00465686,0.005219,2.2317,0.61284,0,0.32352,0.0438399,0.0,0.141628,0.338732,,,-1,0.0713,-1.0,3,0.0713,6.33,-99.0,-99.0,0.0010067,0.17,0.00465686,0.000465233,-0.0633679,-1.8955,0.429,1264.7275203290515,-13.050036,-13.993828,0.316111456055713,6.049599193199765e+38,-1.2382733979008975,1.0936334202413973,1.0496014278952335,0.3317910356501177,6.349667951376324e+38,-1.2172489850474761,1.1146578330948187
GN7,15908,189.14276992,62.220615819,0.01744335283430463,0.00895553007335999,0.8545439943544569,0.6221224155021,13043.623783335785,GN7,189.14276992,62.220615819,0.01744335283430463,15908,0.067838,0.06715,4.7603,0.256906,1,1.10655,0.0425268,0.0,0.1272,0.33513,-16.029219,-16.665231,-1,0.2472,-1.0,3,0.2472,7.42,0.040244,0.025565,0.014679,0.48,0.067838,0.000970215,-0.943538,-2.2428,0.0,76.46526645363585,,,0.6221224155021,4.3520782083848806e+36,-3.3813033088142888,-2.212776344381231,0.12088329456179774,0.07520420720663748,5.2609355202017054e+35,-4.298937021029722,-3.1304100565966646
GN3,32823,189.34227195,62.30797762699999,0.1345694112110415,0.45458612067276993,0.84309308635359,0.449982821023669,14545.179851725554,GN3,189.34227195,62.30797762699999,0.1345694112110415,32823,0.0421498,0.04838,1.2769,0.94229,0,0.340188,0.103423,0.0,0.1035,0.37682,-15.173134,-16.12951,-1,0.2242,-1.0,3,0.2242,7.38,-99.0,-99.0,0.0070102,0.37,0.0421498,0.00508977,-0.46114,-1.8672,0.459,640.6734759470207,,,0.449982821023669,2.2098451989114796e+38,-1.6756381478593312,-0.30043366610591793,0.21669237424762192,0.09750784585826155,4.788566028718368e+37,-2.339794519790331,-0.9645900380369179
GS4,32140,53.122056305,-27.76437329699999,0.07649030615323088,0.8443608697351354,0.841524777166514,0.7149373355772171,13800.60572488442,GS4,53.122056305,-27.76437329699999,0.07649030615323088,32140,0.00764073,0.01033,0.9596,0.183141,0,0.34182,0.0230645,0.0,0.117281,0.435976,,,-1,0.1845,-1.0,3,0.1845,7.27,-99.0,-99.0,0.0070689,0.2,0.00764073,0.00128758,-0.094367,-1.5782,0.734,350.1526216697953,-13.598174,-14.752458,0.7149373355772171,1.048757721488606e+38,-1.9993248286542595,0.1175403180283685,1.5596874465274266,1.1150787873535517,1.635734252654486e+38,-1.8062872519974675,0.3105778946851605
GS3,34419,53.16483782299482,-27.75203322199877,0.2707008637860953,0.007291579723758311,0.841177675172373,0.42659964710562903,16290.385073737742,GS3,53.16483782299482,-27.75203322199877,0.2707008637860953,34419,0.017353,105.6,0.2,0.00786336,2,0.031968,0.000404022,0.1,0.147004,1.35052,,,0,-1.0,-1.0,0,0.1006,8.07,-99.0,-99.0,-99.0,0.39,0.017353,0.02068,-0.53272,4.8552,1.462,1397.065454831235,-15.973592,-17.652488,0.42659964710562903,9.961997514635369e+38,-1.0216535709533971,0.7389718622645245,0.18517044552965192,0.07899364671734162,1.8446675181503166e+38,-1.7540818994478542,0.0065435337700674445
GS5,47656,53.12467474300001,-27.687366281,0.07639429636703625,0.08797471715374418,0.836991386431864,1.6843668127765699,13799.374879425406,GS2,53.124674743,-27.687366281,0.07099348845749574,47656,0.00109918,2.364,1.5636,0.230598,1,0.37035,0.0254691,0.0,0.156424,0.569274,,,0,0.07304,-1.0,2,0.0791,6.86,-99.0,-99.0,0.00052726,0.13,0.00109918,0.00119718,-0.0333741,4.1059,1.462,323.73069971817324,-12.467509,-14.019849,1.6843668127765699,2.1120144098405154e+38,-1.695303123026072,1.2636280593405664,0.07480035275768158,0.12599123176901925,1.5797942288537725e+37,-2.8213994770285495,0.1375317053380889
GS5,47656,53.12467474300001,-27.687366281,0.07639429636703625,0.08797471715374418,0.836991386431864,1.6843668127765699,13799.374879425406,GS5,53.12467474300001,-27.687366281,0.07639429636703625,47656,0.00109918,2.364,1.5636,0.230598,1,0.37035,0.0254691,0.0,0.156424,0.569274,,,0,0.07304,-1.0,2,0.0791,6.86,-99.0,-99.0,0.00052726,0.13,0.00109918,0.00119718,-0.0333741,4.1059,1.462,349.68949734913537,-12.467509,-14.019849,1.6843668127765699,2.4643040040598932e+38,-1.6283057173104964,1.330625465056142,1.5555616009504631,2.62013633587055,3.833376681784043e+38,-1.4364185032652301,1.5225126791014083
GN3,35455,189.33207441,62.32866916999999,0.2059586465931771,0.15367238943375552,0.8165377454689601,0.5576697608683531,15460.38984932453,GN3,189.33207441,62.32866916999999,0.2059586465931771,35455,0.301975,0.7115,0.9241,0.521552,0,0.217248,0.0349809,0.1,1.0105,1.82397,-16.513325,-16.889318,0,0.2469,0.2469,1,0.2474,7.69,0.16259,0.031729,0.13086,0.25,0.301975,0.0407923,-0.165181,-0.9712,0.987,1024.79335593064,,,0.5576697608683531,7.007161501168276e+38,-1.1744578727650392,-0.6544288627040888,0.29140802346784883,0.16250944276243467,2.0419430831754518e+38,-1.7099563675416292,-1.1899273574806788
GN1,37614,189.34019404,62.357355156,0.2898237337119585,0.012746496554487067,0.815894649386853,0.498898702513766,16535.54026618731,GN1,189.34019404,62.357355156,0.2898237337119585,37614,0.404491,0.5307,1.462,0.606676,0,0.251712,0.0439992,0.8,0.37972,0.89196,-17.067861,-17.716359,0,0.28467,-1.0,2,0.3464,7.65,-99.0,-99.0,0.05713,0.48,0.404491,0.0447635,-0.943538,-1.5662,0.743,1511.1166960756022,,,0.498898702513766,1.3630155538549118e+39,-0.8854991882483674,-0.4924080511711433,0.4700261881514265,0.23449545541623792,6.406530051695297e+38,-1.213377132327949,-0.8202859952507249
